Feature_id	Term_id	Score
46579,64593	HP:0100871	2.89
46579,64593	HP:0001597	2.17
46579,64593	HP:0100872	2.81
46579,64593	HP:0010765	3.96
46579,64593	HP:0011354	0.76
46579,64593	HP:0011368	0.59
47005	HP:0007319	1.15
47005	HP:0011804	0.8
47005	HP:0001249	1.79
47005	HP:0001251	1.61
47005	HP:0001252	0.15
47005	HP:0001939	1.76
47005	HP:0011446	0.84
47005	HP:0012443	1.11
47005	HP:0001941	0.52
47005	HP:0002062	1.84
47005	HP:0003011	2.09
47005	HP:0100547	0.88
47005	HP:0003128	1.79
47005	HP:0004360	4.21
47005	HP:0011282	1.58
47005	HP:0011442	1.89
47005	HP:0011443	1.75
47005	HP:0003808	1.33
47005	HP:0002060	0.08
47005	HP:0000707	1.29
47005	HP:0100543	0.65
47005	HP:0002011	0.39
47005	HP:0007256	1.11
57997	HP:0002827	1.62
57997	HP:0001840	2.7
57997	HP:0000275	4.75
57997	HP:0011805	2.29
57997	HP:0005684	4.36
57997	HP:0001644	3.12
57997	HP:0001384	2.34
57997	HP:0001373	4.99
57997	HP:0100299	3.66
57997	HP:0000303	3.22
57997	HP:0000211	8.81
63763	HP:0001438	1.95
63763	HP:0007319	1.15
63763	HP:0000234	0.21
63763	HP:0000924	1.7
63763	HP:0002012	0.86
63763	HP:0002060	0.08
63763	HP:0012443	1.11
63763	HP:0000707	1.29
63763	HP:0000152	1.71
63763	HP:0001626	2.25
63763	HP:0002011	0.39
63763	HP:0100547	0.88
82199	HP:0003241	2.06
82199	HP:0000925	2.23
82199	HP:0000750	5.26
82199	HP:0007477	1.17
82199	HP:0008736	1.66
82199	HP:0002488	1.08
82199	HP:0002650	0.81
82199	HP:0000303	3.22
82199	HP:0000050	2.09
82199	HP:0100790	2.93
82199	HP:0002119	1.68
82199	HP:0000164	1.95
82199	HP:0008050	1.85
82199	HP:0000069	3.92
82199	HP:0003272	1.5
82199	HP:0000337	4.25
82199	HP:0002814	1.38
82199	HP:0001909	2.88
82199	HP:0004808	2.07
57196,57196,57196,57196,57196,57196,57196,57196	HP:0007319	1.33
57196,57196,57196,57196,57196,57196,57196,57196	HP:0001626	2.6
57196,57196,57196,57196,57196,57196,57196,57196	HP:0000478	2.06
57196,57196,57196,57196,57196,57196,57196,57196	HP:0012372	1.04
57196,57196,57196,57196,57196,57196,57196,57196	HP:0000707	1.49
57196,57196,57196,57196,57196,57196,57196,57196	HP:0002011	0.45
57196,57196,57196,57196,57196,57196,57196,57196	HP:0012374	0.39
57196,57581,57184	HP:0006705	4.28
57196,57581,57184	HP:0001654	3.02
57196,57581,57184	HP:0011729	0.9
57196,57581,57184	HP:0001760	0.79
57196,57581,57184	HP:0001507	2.22
57196,57581,57184	HP:0001626	2.25
57196,57581,57184	HP:0000478	1.79
57196,57581,57184	HP:0011842	0.31
57196,57581,57184	HP:0001633	0.57
57196,57581,57184	HP:0000545	0.92
57196,57581,57184	HP:0001713	2.47
57196,57581,57184	HP:0000924	1.7
57196,57581,57184	HP:0011297	1.29
57196,57581,57184	HP:0001780	2.08
57196,57581,57184	HP:0002814	0.98
57196,57581,57184	HP:0000539	3.26
57196,57581,57184	HP:0012374	0.34
57196,57581,57184	HP:0002011	0.39
57196,57581,57184	HP:0000517	1.25
57196,57581,57184	HP:0012373	1.02
57196,57581,57184	HP:0001627	1.44
57196,57581,57184	HP:0002564	0.29
57196,57581,57184	HP:0011446	0.84
57196,57581,57184	HP:0001671	2.3
57196,57581,57184	HP:0001367	1.75
57196,57581,57184	HP:0012372	0.9
57196,57581,57184	HP:0000002	1.45
57196,57581,57184	HP:0004328	1.44
57196,57581,57184	HP:0001629	0.3
57196,57581,57184	HP:0009115	2.31
57196,57581,57184	HP:0001083	5.52
57196,57581,57184	HP:0010438	1.68
57196,57581,57184	HP:0002813	0.15
57196,57581,57184	HP:0011844	1.3
57196,57581,57184	HP:0000707	1.29
57196,57581,57184	HP:0001646	1.53
57196,57581,57184	HP:0100543	0.65
57196,57581,57184	HP:0001376	2.04
51206	HP:0007803	4.9
51206	HP:0000613	4.51
57196,57196,57196,57184	HP:0001626	2.91
57424,57184	HP:0000606	2.03
57424,57184	HP:0004328	1.44
57424,57184	HP:0012372	0.9
57424,57184	HP:0000234	0.21
57424,57184	HP:0000492	1.13
57424,57184	HP:0000271	0.55
57424,57184	HP:0001574	1.98
57424,57184	HP:0000152	1.71
57424,57184	HP:0000478	1.79
57424,57184	HP:0000284	1.66
57424,57184	HP:0012374	0.34
48726	HP:0002676	7.13
48726	HP:0002410	6.87
48726	HP:0002715	5.06
48726	HP:0003795	5.53
69179	HP:0000978	1.06
69179	HP:0000168	4.34
69179	HP:0003010	4.84
74650	HP:0001438	1.95
74650	HP:0001939	1.76
74650	HP:0002012	0.86
57440,57440	HP:0000168	5.2
56436,56436	HP:0011501	1
56436,56436	HP:0000082	1.86
56436,56436	HP:0000545	1.06
56436,56436	HP:0000790	5.43
56436,56436	HP:0000518	0.49
56436,56436	HP:0000517	1.76
56436,56436	HP:0011526	12.22
56436,56436	HP:0012211	2.63
56436,56436	HP:0003110	4.34
56436,56436	HP:0200020	1.2
56436,56436	HP:0000083	1.71
55781,55781	HP:0003117	3.25
55781,55781	HP:0000819	2.71
55781,55781	HP:0002011	0.45
55781,55781	HP:0000708	2.41
55781,55781	HP:0000512	2.53
55781,55781	HP:0011446	0.97
55781,55781	HP:0001513	0.45
55781,55781	HP:0004324	2.63
55781,55781	HP:0008051	1.66
55781,55781	HP:0000707	1.49
55781,55781	HP:0007703	0.48
55486,82895	HP:0006494	2.93
55486,82895	HP:0001831	2.3
55486,82895	HP:0000545	1.06
55486,82895	HP:0006493	2.88
55486,82895	HP:0000539	3.77
55486,82895	HP:0002011	0.5
55486,82895	HP:0001574	2.56
55486,82895	HP:0001991	2.73
55486,82895	HP:0001629	0.3
55486,82895	HP:0001083	5.52
55486,82895	HP:0010438	1.68
55486,82895	HP:0000707	1.66
82109,100909	HP:0000707	1.29
82109,100909	HP:0002011	0.39
57196,57196,57581,57184	HP:0006705	4.28
57196,57196,57581,57184	HP:0001654	3.02
57196,57196,57581,57184	HP:0011729	0.9
57196,57196,57581,57184	HP:0001760	0.79
57196,57196,57581,57184	HP:0001507	2.22
57196,57196,57581,57184	HP:0001626	2.25
57196,57196,57581,57184	HP:0000478	1.79
57196,57196,57581,57184	HP:0011842	0.31
57196,57196,57581,57184	HP:0001633	0.57
57196,57196,57581,57184	HP:0000545	0.92
57196,57196,57581,57184	HP:0001713	2.47
57196,57196,57581,57184	HP:0000924	1.7
57196,57196,57581,57184	HP:0011297	1.29
57196,57196,57581,57184	HP:0001780	2.08
57196,57196,57581,57184	HP:0002814	0.98
57196,57196,57581,57184	HP:0000539	3.26
57196,57196,57581,57184	HP:0012374	0.34
57196,57196,57581,57184	HP:0002011	0.39
57196,57196,57581,57184	HP:0000517	1.25
57196,57196,57581,57184	HP:0012373	1.02
57196,57196,57581,57184	HP:0001627	1.44
57196,57196,57581,57184	HP:0002564	0.29
57196,57196,57581,57184	HP:0011446	0.84
57196,57196,57581,57184	HP:0001671	2.3
57196,57196,57581,57184	HP:0001367	1.75
57196,57196,57581,57184	HP:0012372	0.9
57196,57196,57581,57184	HP:0000002	1.45
57196,57196,57581,57184	HP:0004328	1.44
57196,57196,57581,57184	HP:0001629	0.3
57196,57196,57581,57184	HP:0009115	2.31
57196,57196,57581,57184	HP:0001083	5.52
57196,57196,57581,57184	HP:0010438	1.68
57196,57196,57581,57184	HP:0002813	0.15
57196,57196,57581,57184	HP:0011844	1.3
57196,57196,57581,57184	HP:0000707	1.29
57196,57196,57581,57184	HP:0001646	1.53
57196,57196,57581,57184	HP:0100543	0.65
57196,57196,57581,57184	HP:0001376	2.04
53448	HP:0003011	3.68
53448	HP:0005445	0.65
53448	HP:0000924	3.23
53448	HP:0009603	4.42
53448	HP:0001305	1.56
53448	HP:0001388	2.48
53448	HP:0011729	1.65
53448	HP:0000234	0.49
53448	HP:0000482	0.81
53448	HP:0002814	1.95
53448	HP:0000152	3.25
53067	HP:0009553	1.04
53067	HP:0005487	0.46
53067	HP:0009145	3.9
53067	HP:0000343	1.39
53067	HP:0005556	5.55
47454	HP:0012372	0.9
47454	HP:0000478	1.79
47454	HP:0012374	0.34
47655,49417,55550	HP:0002086	2.59
56436	HP:0200020	1.2
56436	HP:0000546	4.52
56436	HP:0011501	1
56436	HP:0000790	5.35
56436	HP:0011526	10.49
50978,50978	HP:0011927	2.09
50978,50978	HP:0000082	1.44
50978,50978	HP:0001547	1.95
50978,50978	HP:0000766	2.12
50978,50978	HP:0000478	2.06
50978,50978	HP:0006494	2.93
50978,50978	HP:0001831	2.3
50978,50978	HP:0006493	2.88
50978,50978	HP:0001156	1.01
50978,50978	HP:0009826	2.04
50978,50978	HP:0004207	2.07
50978,50978	HP:0000774	0.78
50978,50978	HP:0001991	2.73
50978,50978	HP:0000772	0.98
50978,50978	HP:0000083	1.32
50978,50978	HP:0005930	1.59
50978,50978	HP:0001159	2.63
50978,50978	HP:0000944	4.76
50978,50978	HP:0005257	4
57196	HP:0003341	5.22
57196	HP:0100490	1.53
57196	HP:0006089	7
57196	HP:0000593	5.56
57196	HP:0004400	3.42
57196	HP:0100640	7.19
57196	HP:0001806	5.68
57196	HP:0001808	5.21
57196	HP:0001056	5.86
57196	HP:0007383	5.17
161070	HP:0000707	1.66
81837	HP:0000234	0.24
81837	HP:0001873	0.38
81837	HP:0000271	0.63
81837	HP:0001872	3
81837	HP:0000152	1.98
81837	HP:0011873	0.82
57184,57581,57196	HP:0009116	2.3
57184,57581,57196	HP:0000002	1.45
57184,57581,57196	HP:0009118	0.89
57184,57581,57196	HP:0000234	0.21
57184,57581,57196	HP:0009115	2.31
57184,57581,57196	HP:0000271	0.55
57184,57581,57196	HP:0000924	1.7
57184,57581,57196	HP:0009122	2.46
57184,57581,57196	HP:0001507	2.22
57184,57581,57196	HP:0011821	1.76
57184,57581,57196	HP:0000152	1.71
57184,57581,57196	HP:0009121	0.88
57184,57581,57196	HP:0003330	3.01
57184,57581,57196	HP:0011842	0.31
57184,57581,57196	HP:0000929	1.42
57184,57581,57196	HP:0000277	0.73
50044,55550,56112	HP:0001939	2.03
82895	HP:0005430	2
82895	HP:0005420	3.79
82895	HP:0001831	2.66
82895	HP:0005339	6.44
82895	HP:0001991	3.15
82895	HP:0001083	6.37
48557	HP:0007319	1.15
48557	HP:0001249	1.79
48557	HP:0001263	1.86
48557	HP:0002060	0.08
48557	HP:0011446	0.84
48557	HP:0012443	1.11
48557	HP:0001507	2.22
48557	HP:0000707	1.29
48557	HP:0100543	0.65
48557	HP:0002011	0.39
48557	HP:0100547	0.88
48557	HP:0001250	2.06
81296	HP:0001409	5.53
81296	HP:0001964	3.76
81296	HP:0002040	6.16
81296	HP:0010743	2.66
81296	HP:0001541	6.11
81296	HP:0006707	6.54
57424	HP:0005430	1.73
57424	HP:0004431	1
57424	HP:0005420	3.28
57424	HP:0005339	5.58
53300,53300	HP:0100360	0.74
53300,53300	HP:0000975	1.28
53300,53300	HP:0011006	8.99
53300,53300	HP:0010876	4.97
53300,53300	HP:0002827	1.41
53300,53300	HP:0006261	2.09
53300,53300	HP:0003700	5.36
53300,53300	HP:0005750	2.8
53300,53300	HP:0003557	0.77
53300,53300	HP:0011021	1.02
53300,53300	HP:0002783	3.83
53300,53300	HP:0005988	3.54
53300,53300	HP:0001332	3.62
53300,53300	HP:0003028	4.91
53300,53300	HP:0001388	2.14
53300,53300	HP:0000412	5.49
53300,53300	HP:0012179	0.63
53300,53300	HP:0001762	1.64
53300,53300	HP:0009811	1.6
53300,53300	HP:0002987	3.79
53300,53300	HP:0001382	2.6
53300,53300	HP:0002996	3.02
53300,53300	HP:0000311	4.64
53300,53300	HP:0012385	2.02
53300,53300	HP:0003325	7.4
53300,53300	HP:0000098	5.07
53300,53300	HP:0012084	3.46
53300,53300	HP:0001319	4.39
53300,53300	HP:0001384	2.03
53300,53300	HP:0002791	4.71
53300,53300	HP:0006460	4.69
53300,53300	HP:0002877	3.16
53300,53300	HP:0002460	3.46
53300,53300	HP:0001557	3.03
53300,53300	HP:0003198	3.25
53300,53300	HP:0004303	4.53
53300,53300	HP:0001291	6.87
53300,53300	HP:0006466	4.54
53300,53300	HP:0002808	2.03
53300,53300	HP:0001533	11.16
53300,53300	HP:0000962	0.9
53300,53300	HP:0007502	6.38
53300,53300	HP:0002450	5.84
53300,53300	HP:0002747	4.6
53300,53300	HP:0003803	4.12
53300,53300	HP:0003306	9.84
53300,53300	HP:0000971	3.63
53300,53300	HP:0003701	3.35
53300,53300	HP:0004373	3.49
53300,53300	HP:0010628	3.58
53300,53300	HP:0100490	0.88
53300,53300	HP:0000473	11.9
53300,53300	HP:0000301	5.67
53300,53300	HP:0003713	6.48
53300,53300	HP:0003457	4.35
53300,53300	HP:0006149	1
53300,53300	HP:0004347	6.48
53300,53300	HP:0008180	3.61
53300,53300	HP:0001270	2.59
53300,53300	HP:0006256	18.29
53300,53300	HP:0002793	2.46
53300,53300	HP:0009473	3.15
53300,53300	HP:0005072	10.77
53300,53300	HP:0001558	1.17
57184,57196,57184	HP:0001438	2.25
57184,57196,57184	HP:0001654	3.02
57184,57196,57184	HP:0000766	2.12
57184,57196,57184	HP:0001626	2.6
57184,57196,57184	HP:0001633	0.57
57184,57196,57184	HP:0000598	2.79
57184,57196,57184	HP:0005120	3.1
57184,57196,57184	HP:0002012	0.99
57184,57196,57184	HP:0001631	0.3
57184,57196,57184	HP:0002751	4.09
57184,57196,57184	HP:0011603	3.91
57184,57196,57184	HP:0000268	2.88
57184,57196,57184	HP:0000768	1.98
57184,57196,57184	HP:0001646	1.53
57184,57196,57184	HP:0002086	2.99
57184,57196,57184	HP:0006705	4.28
57184,57196,57184	HP:0002087	2.7
57184,57196,57184	HP:0001608	1.01
57184,57196,57184	HP:0000478	2.06
57184,57196,57184	HP:0002815	1.91
57184,57196,57184	HP:0000545	0.92
57184,57196,57184	HP:0001713	2.47
57184,57196,57184	HP:0011994	1.31
57184,57196,57184	HP:0000377	1.39
57184,57196,57184	HP:0002011	0.45
57184,57196,57184	HP:0012374	0.39
57184,57196,57184	HP:0012252	0.62
57184,57196,57184	HP:0012373	1.18
57184,57196,57184	HP:0009830	1.48
57184,57196,57184	HP:0001671	2.3
57184,57196,57184	HP:0001643	0.21
57184,57196,57184	HP:0012372	1.04
57184,57196,57184	HP:0001629	0.3
57184,57196,57184	HP:0010438	1.68
57184,57196,57184	HP:0000707	1.49
57184,57196,57184	HP:0002597	2.23
57184,57196,57184	HP:0002808	2.03
50729	HP:0004386	6.58
50729	HP:0002664	3.93
50729	HP:0002037	6.58
49265,48726	HP:0011805	1.5
49265,48726	HP:0003011	2.09
49265,48726	HP:0003549	3.16
57196,57196,57184,57184	HP:0001654	3.02
57196,57196,57184,57184	HP:0001646	1.53
101912,103575	HP:0000119	2.13
101912,103575	HP:0001939	1.76
57184,57184,57196,57196	HP:0001627	1.66
57184,57184,57196,57196	HP:0002564	0.33
57184,57184,57196,57196	HP:0001626	2.6
57184,57184,57196,57196	HP:0001646	1.53
49899,57196,49899	HP:0007319	1.15
49899,57196,49899	HP:0000234	0.21
49899,57196,49899	HP:0012373	1.02
49899,57196,49899	HP:0000271	0.55
49899,57196,49899	HP:0000496	1.29
49899,57196,49899	HP:0001939	1.76
49899,57196,49899	HP:0000707	1.29
49899,57196,49899	HP:0000152	1.71
49899,57196,49899	HP:0000478	1.79
49899,57196,49899	HP:0002011	0.39
56645	HP:0001254	2.08
56645	HP:0003287	0.4
56645	HP:0012103	1.88
56645	HP:0004372	5.74
56645	HP:0001252	0.22
56645	HP:0001943	0.67
56645	HP:0004359	3.58
56645	HP:0001397	5.71
56645	HP:0001939	3.05
56645	HP:0011014	0.92
56645	HP:0001941	0.67
56645	HP:0012072	3.03
56645	HP:0010995	3.77
56645	HP:0011277	2.29
56645	HP:0011804	1.31
56645	HP:0010966	2.87
56645	HP:0011015	2.76
56645	HP:0003234	5.05
56645	HP:0004354	5.17
57850	HP:0001088	3.11
57850	HP:0008935	6.3
57850	HP:0100760	2.41
57850	HP:0006824	1.05
52374	HP:0002151	2.63
55874,54211	HP:0001438	1.95
55874,54211	HP:0000130	3.16
55874,54211	HP:0100242	1.54
55874,54211	HP:0000078	1.43
55874,54211	HP:0010784	2.61
55874,54211	HP:0010460	1.74
55874,54211	HP:0002242	1.5
55874,54211	HP:0010787	5.84
55874,54211	HP:0000119	2.13
55874,54211	HP:0007378	4.65
55874,54211	HP:0100834	3.12
55874,54211	HP:0011793	0.55
55874,54211	HP:0011024	1.35
55874,54211	HP:0002664	3.84
55874,54211	HP:0000812	0.58
55874,54211	HP:0000008	1.81
55874,54211	HP:0002012	0.86
55874,54211	HP:0002250	3.12
55874,54211	HP:0012243	0.56
55874,54211	HP:0007379	6.5
55874,54211	HP:0011792	3.04
55874,54211	HP:0010786	1.14
101898	HP:0012373	1.02
101898	HP:0000478	1.79
54849	HP:0000707	1.29
54849	HP:0002011	0.39
54849	HP:0011446	0.84
90193	HP:0001654	3.02
90193	HP:0002087	2.34
90193	HP:0001608	1.01
90193	HP:0001626	2.6
90193	HP:0001600	1.09
90193	HP:0001646	1.53
81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296	HP:0002088	0.81
81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296	HP:0002795	1.64
81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296	HP:0000924	1.7
81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296	HP:0002093	1.91
81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296	HP:0001939	1.76
81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296	HP:0002813	0.15
81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296	HP:0011844	1.3
81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296	HP:0000707	1.29
81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296	HP:0002817	1.03
81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296	HP:0002086	2.59
81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296	HP:0011842	0.31
81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296	HP:0012252	0.53
103473,100895	HP:0001438	1.95
103473,100895	HP:0011024	1.35
103473,100895	HP:0001392	1.5
103473,100895	HP:0000924	1.7
103473,100895	HP:0001574	1.98
103473,100895	HP:0002577	2.88
103473,100895	HP:0001939	1.76
103473,100895	HP:0002012	0.86
103473,100895	HP:0011121	1.29
103473,100895	HP:0004295	4.72
103473,100895	HP:0000951	0.74
103473,100895	HP:0011354	0.76
50985	HP:0007319	1.15
50985	HP:0011442	1.89
50985	HP:0000234	0.21
50985	HP:0000271	0.55
50985	HP:0000924	1.7
50985	HP:0001574	1.98
50985	HP:0011446	0.84
50985	HP:0000707	1.29
50985	HP:0100543	0.65
50985	HP:0000152	1.71
50985	HP:0002011	0.39
50985	HP:0002062	1.84
50985	HP:0009121	0.88
50985	HP:0011842	0.31
50985	HP:0007256	1.11
51445,51011	HP:0001438	2.76
51445,51011	HP:0002564	0.37
51445,51011	HP:0002376	5.56
51445,51011	HP:0000763	3.17
51445,51011	HP:0001939	2.49
51445,51011	HP:0000969	0.9
51445,51011	HP:0001637	2.89
57302	HP:0011297	1.83
57302	HP:0000023	2.1
57302	HP:0000130	3.16
57302	HP:0011276	3.63
57302	HP:0004930	3.41
57302	HP:0004414	0.6
57302	HP:0011004	2.4
49899,57196	HP:0000707	1.49
49899,57196	HP:0002011	0.45
81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296	HP:0002088	0.81
81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296	HP:0002795	1.64
81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296	HP:0000924	1.7
81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296	HP:0002093	1.91
81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296	HP:0001939	1.76
81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296	HP:0002813	0.15
81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296	HP:0011844	1.3
81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296	HP:0000707	1.29
81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296	HP:0002817	1.03
81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296	HP:0002086	2.59
81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296	HP:0011842	0.31
81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296	HP:0012252	0.53
100895	HP:0004295	4.72
48371	HP:0009592	0.82
48371	HP:0007319	3.76
48371	HP:0000736	4.26
69593	HP:0000234	0.21
69593	HP:0011805	1.5
69593	HP:0000271	0.55
69593	HP:0011446	0.84
69593	HP:0001507	2.22
69593	HP:0011821	1.76
69593	HP:0000152	1.71
69593	HP:0000929	1.42
69593	HP:0011842	0.31
69593	HP:0003011	2.09
69593	HP:0000924	1.7
69593	HP:0011844	1.3
69593	HP:0002813	0.15
69593	HP:0002814	0.98
69593	HP:0000707	1.29
69593	HP:0100543	0.65
69593	HP:0002011	0.39
69593	HP:0009121	0.88
69593	HP:0003549	3.16
69593	HP:0000277	0.73
57196,57184,57196,57196	HP:0002751	4.09
57196,57184,57196,57196	HP:0000768	1.98
57196,57184,57196,57196	HP:0001654	3.49
57196,57184,57196,57196	HP:0001633	0.57
57196,57184,57196,57196	HP:0000268	2.88
57196,57184,57196,57196	HP:0001646	1.77
57196,57184,57196,57196	HP:0001643	0.21
57196,57184,57196,57196	HP:0005978	1.68
54631	HP:0002979	4.19
54631	HP:0011865	4.39
54631	HP:0011866	4.27
54631	HP:0002757	0.91
54631	HP:0010929	0.83
54631	HP:0004363	0.39
54631	HP:0003111	4.76
90123,52540	HP:0000952	2.02
90123,52540	HP:0002110	1.73
49879	HP:0100335	1.83
49879	HP:0001646	1.77
46579	HP:0008066	4.4
46579	HP:0000962	0.9
46579	HP:0000982	1.36
46579	HP:0000478	2.31
46579	HP:0007556	3.75
46579	HP:0100872	2.81
46579	HP:0010765	3.96
46579	HP:0000972	4.19
46579	HP:0008064	2.33
57603,57603,57603,57603	HP:0007319	1.15
57603,57603,57603,57603	HP:0010935	1.31
57603,57603,57603,57603	HP:0000707	1.29
57603,57603,57603,57603	HP:0002011	0.39
57603,57603,57603,57603	HP:0000077	0.48
57603,57603,57603,57603	HP:0000119	2.13
57603,57603,57603,57603	HP:0000079	1.03
56059	HP:0001254	1.61
56059	HP:0002157	0.3
56059	HP:0001250	3.14
56059	HP:0004360	5.96
56059	HP:0012072	2.47
56059	HP:0004364	6.28
56059	HP:0001259	1.97
56059	HP:0001987	0.82
56059	HP:0004337	0.8
48092,47655,49417	HP:0002086	2.59
56366	HP:0011004	2.4
56366	HP:0001627	1.66
56366	HP:0002564	0.33
56366	HP:0001646	1.53
56366	HP:0011276	2.81
56366	HP:0001626	2.6
56366	HP:0002597	2.23
55550,55550	HP:0001438	1.95
55550,55550	HP:0002715	2.77
55550,55550	HP:0001871	2.92
55550,55550	HP:0001881	1.83
55550,55550	HP:0002086	2.59
55550,55550	HP:0012252	0.53
55550,55550	HP:0001574	1.98
55550,55550	HP:0010987	1.97
55550,55550	HP:0002012	0.86
47090,55486	HP:0005930	1.59
47090,55486	HP:0000944	4.76
57889	HP:0009553	1.04
57889	HP:0011361	0.39
57889	HP:0010720	3.74
57889	HP:0002162	3.44
57889	HP:0100037	3.43
57889	HP:0010301	4.3
57889	HP:0002414	0.22
57889	HP:0000465	3.43
57889	HP:0003298	2.08
57196,57196,57196,57196,57196,57196,57196	HP:0007319	1.63
57196,57196,57196,57196,57196,57196,57196	HP:0002011	0.55
57196,57196,57196,57196,57196,57196,57196	HP:0000707	1.82
48092,47655,49417,55550	HP:0002086	2.59
46966,46966,46966	HP:0011021	1.18
46966,46966,46966	HP:0003701	3.87
46966,46966,46966	HP:0003560	5.56
103473	HP:0010932	5.44
103473	HP:0003537	2
103473	HP:0002908	3.14
103473	HP:0001289	4.29
103473	HP:0010551	3.12
103473	HP:0004352	0.92
103473	HP:0002540	6.36
57630,57196	HP:0100659	5.78
57630,57196	HP:0001626	2.6
57630,57196	HP:0011025	2.14
57630,57196	HP:0011029	1.96
57630,57196	HP:0001871	3.37
57630,57196	HP:0001892	3.28
57630,57196	HP:0005261	10.77
57630,57196	HP:0011028	3.9
57630,57196	HP:0003256	2.53
57630,57196	HP:0001928	4.53
56235	HP:0001939	2.03
48264	HP:0003155	0.65
48264	HP:0000840	9.76
47370	HP:0011927	2.69
47370	HP:0000499	5.29
47370	HP:0000750	4.66
47370	HP:0001217	4.79
47370	HP:0000998	1.98
47370	HP:0000494	1.34
47370	HP:0100760	2.41
47370	HP:0009803	0.7
47370	HP:0000534	3.5
47370	HP:0009767	2.87
51445	HP:0011012	6.77
51445	HP:0010549	3.58
51445	HP:0007759	1.15
51445	HP:0002376	4.44
51445	HP:0000365	0.56
51445	HP:0001939	4.43
51445	HP:0011947	3.69
51445	HP:0002715	3.9
51445	HP:0001438	3.52
51445	HP:0008054	5.27
51445	HP:0000943	9.06
51445	HP:0003541	6.7
51445	HP:0010318	0.82
51445	HP:0001014	10.23
51445	HP:0011492	3.26
51445	HP:0001640	6.04
57424,57424,57184	HP:0000606	2.03
57424,57424,57184	HP:0004328	1.44
57424,57424,57184	HP:0012372	0.9
57424,57424,57184	HP:0000234	0.21
57424,57424,57184	HP:0000492	1.13
57424,57424,57184	HP:0000271	0.55
57424,57424,57184	HP:0001574	1.98
57424,57424,57184	HP:0000152	1.71
57424,57424,57184	HP:0000478	1.79
57424,57424,57184	HP:0000284	1.66
57424,57424,57184	HP:0012374	0.34
47203	HP:0001254	2.08
47203	HP:0003287	0.4
47203	HP:0012103	1.88
47203	HP:0004372	5.74
47203	HP:0001252	0.22
47203	HP:0001943	0.67
47203	HP:0004359	3.58
47203	HP:0001397	5.71
47203	HP:0001939	3.05
47203	HP:0011014	0.92
47203	HP:0001941	0.67
47203	HP:0012072	3.03
47203	HP:0010995	3.77
47203	HP:0011277	2.29
47203	HP:0011804	1.31
47203	HP:0010966	2.87
47203	HP:0011015	2.76
47203	HP:0003234	5.05
47203	HP:0004354	5.17
57903	HP:0001176	1.15
57903	HP:0002488	1.4
57196,57184,57196	HP:0001646	1.53
57196,57184,57196	HP:0003474	2.18
57196,57184,57196	HP:0005978	1.68
52518	HP:0001254	1.61
