"term_id"	"nAnno"	"nGroup"	"nOverlap"	"zscore"	"pvalue"	"adjp"	"term_name"	"term_namespace"	"term_distance"	"members"
"GO:0051851"	61	43	5	1.91	0.022	0.2	"modification by host of symbiont morphology or physiology"	"biological_process"	" 5"	"100957,89811,47266,57581,75399"
"GO:0002695"	221	43	13	1.91	0.022	0.2	"negative regulation of leukocyte activation"	"biological_process"	" 5"	"48552,46984,55044,100957,54076,54117,111479,47266,82931,57593,57630,75399,64546"
"GO:0031331"	97	43	7	1.92	0.022	0.2	"positive regulation of cellular catabolic process"	"biological_process"	" 6"	"58006,54076,54117,89811,47266,82931,57593"
"GO:0044336"	45	43	4	1.88	0.022	0.2	"canonical Wnt receptor signaling pathway involved in negative regulation of apoptotic process"	"biological_process"	" 8"	"54076,54117,82931,57593"
"GO:0014823"	62	43	5	1.87	0.023	0.21	"response to activity"	"biological_process"	" 2"	"57392,54076,54117,47266,57288"
"GO:0007398"	62	43	5	1.87	0.023	0.21	"ectoderm development"	"biological_process"	" 4"	"54117,47266,82936,47353,57630"
"GO:0051270"	412	43	21	1.87	0.023	0.2	"regulation of cellular component movement"	"biological_process"	" 4"	"100957,54076,54117,89811,111479,47266,47686,82931,57944,82936,57581,57593,109640,57630,75399,64546,82671,69125,88633,118220,63600"
"GO:0050866"	222	43	13	1.89	0.023	0.21	"negative regulation of cell activation"	"biological_process"	" 5"	"48552,46984,55044,100957,54076,54117,111479,47266,82931,57593,57630,75399,64546"
"GO:0009698"	201	43	12	1.88	0.024	0.21	"phenylpropanoid metabolic process"	"biological_process"	" 4"	"57392,48552,54076,54117,47266,47686,82931,57593,57630,64546,88633,63600"
"GO:0016137"	246	43	14	1.87	0.024	0.21	"glycoside metabolic process"	"biological_process"	" 4"	"48552,100957,54117,89811,47266,47686,82931,57953,57581,57593,57630,64546,69125,88633"
"GO:0001824"	139	43	9	1.85	0.025	0.22	"blastocyst development"	"biological_process"	" 3"	"100957,54117,89811,47266,82936,57593,57630,82671,69125"
"GO:0009314"	493	43	24	1.81	0.025	0.22	"response to radiation"	"biological_process"	" 3"	"58006,100957,54076,50904,110035,54117,89811,111479,47266,82931,57944,57581,57593,47353,109640,57630,75399,64546,82671,57288,69125,88633,118220,81327"
"GO:0048588"	341	43	18	1.84	0.025	0.22	"developmental cell growth"	"biological_process"	" 4"	"100957,54076,54117,89811,47266,47686,82931,57944,82936,57593,47353,109640,57630,64546,82671,69125,88633,63600"
"GO:1901492"	31	43	3	1.79	0.025	0.22	"positive regulation of lymphangiogenesis"	"biological_process"	" 5"	"54117,47266,82931"
"GO:0007292"	391	43	20	1.82	0.025	0.22	"female gamete generation"	"biological_process"	" 5"	"57392,100957,54076,54098,54117,89811,47266,47686,82931,57546,57593,47353,57630,75399,64546,82671,57288,88633,118220,63600"
"GO:0009138"	81	43	6	1.83	0.025	0.22	"pyrimidine nucleoside diphosphate metabolic process"	"biological_process"	" 8"	"58006,54117,89811,47266,69125,118220"
"GO:0030329"	81	43	6	1.83	0.025	0.22	"prenylcysteine metabolic process"	"biological_process"	" 9"	"54117,89811,47266,57593,57630,75399"
"GO:2000515"	119	43	8	1.85	0.025	0.22	"negative regulation of CD4-positive, alpha-beta T cell activation"	"biological_process"	"10"	"48552,46984,55044,54117,47266,82931,57593,57630"
"GO:0030970"	47	43	4	1.78	0.026	0.22	"retrograde protein transport, ER to cytosol"	"biological_process"	" 5"	"54117,47266,57593,57630"
"GO:0046928"	47	43	4	1.78	0.026	0.22	"regulation of neurotransmitter secretion"	"biological_process"	" 5"	"54117,47266,57630,75399"
"GO:0000077"	47	43	4	1.78	0.026	0.22	"DNA damage checkpoint"	"biological_process"	" 6"	"54117,47266,47686,57630"
"GO:0001833"	101	43	7	1.8	0.027	0.22	"inner cell mass cell proliferation"	"biological_process"	" 3"	"100957,89811,47266,82936,57593,82671,69125"
"GO:0044182"	32	43	3	1.73	0.027	0.22	"filamentous growth of a population of unicellular organisms"	"biological_process"	" 3"	"47266,69125,88633"
"GO:0044248"	844	43	36	1.67	0.027	0.22	"cellular catabolic process"	"biological_process"	" 3"	"57392,109805,48552,46984,55044,100957,54076,54098,57055,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,57953,57581,57593,47353,109640,57630,161256,75399,64546,82671,57288,69125,88633,118220,81327,63600"
"GO:0010171"	32	43	3	1.73	0.027	0.22	"body morphogenesis"	"biological_process"	" 3"	"82931,57593,75399"
"GO:0040012"	393	43	20	1.8	0.027	0.22	"regulation of locomotion"	"biological_process"	" 3"	"100957,54076,54117,89811,47266,47686,82931,57944,82936,57581,57593,109640,57630,75399,64546,82671,69125,88633,118220,63600"
"GO:0010644"	101	43	7	1.8	0.027	0.22	"cell communication by electrical coupling"	"biological_process"	" 4"	"100957,89811,47266,82936,57593,82671,69125"
"GO:0009806"	161	43	10	1.82	0.027	0.22	"lignan metabolic process"	"biological_process"	" 5"	"57392,48552,54076,54117,47266,47686,57593,57630,64546,88633"
"GO:0034033"	32	43	3	1.73	0.027	0.22	"purine nucleoside bisphosphate biosynthetic process"	"biological_process"	" 6"	"46984,57593,88633"
"GO:2000345"	120	43	8	1.82	0.027	0.22	"regulation of hepatocyte proliferation"	"biological_process"	" 6"	"100957,54117,89811,47266,57581,75399,82671,118220"
"GO:0007259"	32	43	3	1.73	0.027	0.22	"JAK-STAT cascade"	"biological_process"	" 7"	"54117,89811,47266"
"GO:0034030"	32	43	3	1.73	0.027	0.22	"ribonucleoside bisphosphate biosynthetic process"	"biological_process"	" 9"	"46984,57593,88633"
"GO:0003209"	82	43	6	1.8	0.027	0.22	"cardiac atrium morphogenesis"	"biological_process"	"10"	"48552,159141,54117,47266,47686,88633"
"GO:0060413"	82	43	6	1.8	0.027	0.22	"atrial septum morphogenesis"	"biological_process"	"11"	"48552,159141,54117,47266,47686,88633"
"GO:1901575"	845	43	36	1.66	0.028	0.22	"organic substance catabolic process"	"biological_process"	" 3"	"57392,109805,48552,46984,55044,100957,54076,54098,57055,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,57953,57581,57593,47353,109640,57630,161256,75399,64546,82671,57288,69125,88633,118220,81327,63600"
"GO:0016049"	346	43	18	1.77	0.029	0.23	"cell growth"	"biological_process"	" 2"	"100957,54076,54117,89811,47266,47686,82931,57944,82936,57593,47353,109640,57630,64546,82671,69125,88633,63600"
"GO:0002474"	102	43	7	1.77	0.029	0.23	"antigen processing and presentation of peptide antigen via MHC class I"	"biological_process"	" 4"	"54117,47266,47686,82931,57593,57630,64546"
"GO:0051604"	48	43	4	1.74	0.029	0.23	"protein maturation"	"biological_process"	" 5"	"100957,49594,57630,88633"
"GO:0090386"	83	43	6	1.77	0.029	0.23	"phagosome maturation involved in apoptotic cell clearance"	"biological_process"	" 5"	"54117,89811,47266,57593,57630,75399"
"GO:0016241"	83	43	6	1.77	0.029	0.23	"regulation of macroautophagy"	"biological_process"	" 5"	"54076,54117,47266,82931,57593,64546"
"GO:0009056"	847	43	36	1.64	0.03	0.23	"catabolic process"	"biological_process"	" 2"	"57392,109805,48552,46984,55044,100957,54076,54098,57055,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,57953,57581,57593,47353,109640,57630,161256,75399,64546,82671,57288,69125,88633,118220,81327,63600"
"GO:2000377"	33	43	3	1.67	0.03	0.23	"regulation of reactive oxygen species metabolic process"	"biological_process"	" 5"	"48552,54117,47266"
"GO:0006865"	447	43	22	1.75	0.03	0.23	"amino acid transport"	"biological_process"	" 5"	"58006,100957,54076,50904,110035,54117,89811,111479,47266,82931,57944,57581,57593,47353,57630,161256,75399,82671,57288,69125,88633,118220"
"GO:0002706"	275	43	15	1.77	0.03	0.23	"regulation of lymphocyte mediated immunity"	"biological_process"	" 6"	"57392,46984,54076,57055,54117,47266,82931,57581,57593,57630,64546,57288,69125,88633,118220"
"GO:0015822"	33	43	3	1.67	0.03	0.23	"ornithine transport"	"biological_process"	" 7"	"100957,47266,57581"
"GO:0045974"	33	43	3	1.67	0.03	0.23	"regulation of translation, ncRNA-mediated"	"biological_process"	" 8"	"82931,57630,64546"
"GO:1902254"	103	43	7	1.75	0.03	0.23	"negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator"	"biological_process"	" 8"	"54076,54117,111479,47266,82931,57593,57630"
"GO:0033866"	33	43	3	1.67	0.03	0.23	"nucleoside bisphosphate biosynthetic process"	"biological_process"	" 8"	"46984,57593,88633"
"GO:0072161"	33	43	3	1.67	0.03	0.23	"mesenchymal cell differentiation involved in kidney development"	"biological_process"	" 9"	"47266,57593,69125"
"GO:0003283"	84	43	6	1.74	0.03	0.23	"atrial septum development"	"biological_process"	"10"	"48552,159141,54117,47266,47686,88633"
"GO:0072162"	33	43	3	1.67	0.03	0.23	"metanephric mesenchymal cell differentiation"	"biological_process"	"10"	"47266,57593,69125"
"GO:0043043"	49	43	4	1.69	0.031	0.23	"peptide biosynthetic process"	"biological_process"	" 5"	"48552,47266,57593,57630"
"GO:0032106"	66	43	5	1.72	0.031	0.23	"positive regulation of response to extracellular stimulus"	"biological_process"	" 6"	"54076,54117,47266,82931,57593"
"GO:0032109"	66	43	5	1.72	0.031	0.23	"positive regulation of response to nutrient levels"	"biological_process"	" 7"	"54076,54117,47266,82931,57593"
"GO:0042346"	123	43	8	1.74	0.031	0.23	"positive regulation of NF-kappaB import into nucleus"	"biological_process"	"11"	"48552,46984,55044,54117,47266,82931,57593,57630"
"GO:0048002"	124	43	8	1.72	0.032	0.24	"antigen processing and presentation of peptide antigen"	"biological_process"	" 3"	"54117,47266,47686,82931,57593,57630,75399,64546"
"GO:0070925"	209	43	12	1.73	0.032	0.24	"organelle assembly"	"biological_process"	" 4"	"57392,48552,46984,54076,50904,54117,89811,47266,47686,82931,109640,57630"
"GO:0008284"	301	43	16	1.73	0.032	0.24	"positive regulation of cell proliferation"	"biological_process"	" 5"	"100957,54117,89811,47266,47686,82931,57944,82936,57581,57593,109640,57630,64546,82671,69125,118220"
"GO:0050804"	399	43	20	1.72	0.032	0.24	"regulation of synaptic transmission"	"biological_process"	" 7"	"48552,58006,100957,54076,110035,54117,89811,47266,82931,57944,57581,57593,47353,57630,75399,64546,57288,69125,88633,118220"
"GO:0003230"	85	43	6	1.71	0.032	0.24	"cardiac atrium development"	"biological_process"	" 9"	"48552,159141,54117,47266,47686,88633"
"GO:0048070"	34	43	3	1.61	0.033	0.24	"regulation of developmental pigmentation"	"biological_process"	" 4"	"47266,57944,57593"
"GO:0050891"	67	43	5	1.68	0.033	0.24	"multicellular organismal water homeostasis"	"biological_process"	" 4"	"48552,54117,57630,82671,88633"
"GO:0036215"	34	43	3	1.61	0.033	0.24	"response to stem cell factor stimulus"	"biological_process"	" 5"	"82931,75399,88633"
"GO:0015849"	477	43	23	1.69	0.033	0.24	"organic acid transport"	"biological_process"	" 5"	"48552,58006,100957,54076,50904,110035,54117,89811,111479,47266,82931,57944,57581,57593,47353,57630,161256,75399,82671,57288,69125,88633,118220"
"GO:0032288"	50	43	4	1.65	0.033	0.24	"myelin assembly"	"biological_process"	" 6"	"46984,54117,57630,82671"
"GO:0046942"	477	43	23	1.69	0.033	0.24	"carboxylic acid transport"	"biological_process"	" 6"	"48552,58006,100957,54076,50904,110035,54117,89811,111479,47266,82931,57944,57581,57593,47353,57630,161256,75399,82671,57288,69125,88633,118220"
"GO:0050975"	50	43	4	1.65	0.033	0.24	"sensory perception of touch"	"biological_process"	" 7"	"48552,54117,57630,88633"
"GO:0033151"	50	43	4	1.65	0.033	0.24	"V(D)J recombination"	"biological_process"	"10"	"54076,54117,47266,57630"
"GO:0034773"	34	43	3	1.61	0.033	0.24	"histone H4-K20 trimethylation"	"biological_process"	"11"	"54117,47266,82931"
"GO:0009636"	351	43	18	1.7	0.034	0.24	"response to toxic substance"	"biological_process"	" 3"	"48552,58006,100957,54076,54117,89811,111479,47266,82931,57593,47353,109640,57630,75399,82671,69125,118220,63600"
"GO:0032675"	86	43	6	1.67	0.034	0.24	"regulation of interleukin-6 production"	"biological_process"	" 5"	"54117,47266,47686,57593,57630,64546"
"GO:0010039"	256	43	14	1.7	0.034	0.24	"response to iron ion"	"biological_process"	" 5"	"48552,100957,54117,89811,47266,47686,82931,57953,57581,57593,57630,64546,69125,88633"
"GO:0001701"	167	43	10	1.69	0.034	0.24	"in utero embryonic development"	"biological_process"	" 7"	"100957,54117,89811,47266,82936,57593,57630,82671,69125,63600"
"GO:0090329"	125	43	8	1.69	0.034	0.24	"regulation of DNA-dependent DNA replication"	"biological_process"	" 8"	"89811,47266,47686,82936,57593,57630,64546,88633"
"GO:0051969"	402	43	20	1.68	0.035	0.24	"regulation of transmission of nerve impulse"	"biological_process"	" 4"	"48552,58006,100957,54076,110035,54117,89811,47266,82931,57944,57581,57593,47353,57630,75399,64546,57288,69125,88633,118220"
"GO:0002446"	68	43	5	1.65	0.035	0.24	"neutrophil mediated immunity"	"biological_process"	" 5"	"100957,47266,57581,75399,118220"
"GO:1901797"	106	43	7	1.66	0.035	0.25	"negative regulation of signal transduction by p53 class mediator"	"biological_process"	" 7"	"54076,54117,111479,47266,82931,57593,57630"
"GO:0045944"	189	43	11	1.69	0.035	0.24	"positive regulation of transcription from RNA polymerase II promoter"	"biological_process"	"10"	"100957,54098,54117,89811,47266,82931,57944,57593,57630,75399,64546"
"GO:0051090"	51	43	4	1.6	0.036	0.25	"regulation of sequence-specific DNA binding transcription factor activity"	"biological_process"	" 3"	"54117,47266,57630,82671"
"GO:0051668"	190	43	11	1.67	0.036	0.25	"localization within membrane"	"biological_process"	" 4"	"100957,54117,89811,47266,57593,47353,109640,57630,82671,69125,88633"
"GO:0045995"	87	43	6	1.64	0.036	0.25	"regulation of embryonic development"	"biological_process"	" 5"	"46984,54117,89811,82931,69125,88633"
"GO:0051250"	212	43	12	1.67	0.036	0.25	"negative regulation of lymphocyte activation"	"biological_process"	" 7"	"48552,46984,55044,54076,54117,111479,47266,82931,57593,57630,75399,64546"
"GO:0043618"	51	43	4	1.6	0.036	0.25	"regulation of transcription from RNA polymerase II promoter in response to stress"	"biological_process"	"10"	"89811,111479,47266,57630"
"GO:0030447"	35	43	3	1.55	0.037	0.25	"filamentous growth"	"biological_process"	" 2"	"47266,69125,88633"
"GO:0002478"	35	43	3	1.55	0.037	0.25	"antigen processing and presentation of exogenous peptide antigen"	"biological_process"	" 4"	"47266,82931,75399"
"GO:0031644"	404	43	20	1.65	0.037	0.25	"regulation of neurological system process"	"biological_process"	" 5"	"48552,58006,100957,54076,110035,54117,89811,47266,82931,57944,57581,57593,47353,57630,75399,64546,57288,69125,88633,118220"
"GO:0032103"	107	43	7	1.64	0.037	0.25	"positive regulation of response to external stimulus"	"biological_process"	" 5"	"54076,54117,89811,47266,82931,57593,64546"
"GO:0001840"	35	43	3	1.55	0.037	0.25	"neural plate development"	"biological_process"	" 5"	"54117,47266,57630"
"GO:0021722"	35	43	3	1.55	0.037	0.25	"superior olivary nucleus maturation"	"biological_process"	" 5"	"47266,57593,75399"
"GO:1902253"	107	43	7	1.64	0.037	0.25	"regulation of intrinsic apoptotic signaling pathway by p53 class mediator"	"biological_process"	" 7"	"54076,54117,111479,47266,82931,57593,57630"
"GO:2001012"	35	43	3	1.55	0.037	0.25	"mesenchymal cell differentiation involved in renal system development"	"biological_process"	" 7"	"47266,57593,69125"
"GO:0042509"	107	43	7	1.64	0.037	0.25	"regulation of tyrosine phosphorylation of STAT protein"	"biological_process"	" 8"	"48552,58002,54076,54117,47266,82931,57593"
"GO:0044314"	35	43	3	1.55	0.037	0.25	"protein K27-linked ubiquitination"	"biological_process"	"11"	"54117,47266,82931"
"GO:0006656"	214	43	12	1.64	0.038	0.25	"phosphatidylcholine biosynthetic process"	"biological_process"	" 5"	"100957,54098,54117,89811,47266,82931,57944,57593,47353,57630,64546,63600"
"GO:0006657"	214	43	12	1.64	0.038	0.25	"CDP-choline pathway"	"biological_process"	"10"	"100957,54098,54117,89811,47266,82931,57944,57593,47353,57630,64546,63600"
"GO:0034293"	356	43	18	1.63	0.039	0.25	"sexual sporulation"	"biological_process"	" 3"	"48552,100957,54098,54117,89811,47266,82931,57944,57581,57593,47353,57630,75399,64546,82671,88633,118220,63600"
"GO:0030435"	356	43	18	1.63	0.039	0.25	"sporulation resulting in formation of a cellular spore"	"biological_process"	" 4"	"48552,100957,54098,54117,89811,47266,82931,57944,57581,57593,47353,57630,75399,64546,82671,88633,118220,63600"
"GO:0071705"	510	43	24	1.61	0.039	0.25	"nitrogen compound transport"	"biological_process"	" 4"	"48552,58006,100957,54076,50904,110035,54117,89811,111479,47266,82931,57944,57581,57593,47353,57630,161256,75399,64546,82671,57288,69125,88633,118220"
"GO:0048580"	52	43	4	1.56	0.039	0.25	"regulation of post-embryonic development"	"biological_process"	" 5"	"47266,82936,57630,82671"
"GO:0009144"	356	43	18	1.63	0.039	0.25	"purine nucleoside triphosphate metabolic process"	"biological_process"	" 8"	"48552,100957,54076,57055,159141,54117,89811,47266,47686,82931,57953,57581,57593,57630,75399,64546,69125,88633"
"GO:0060443"	52	43	4	1.56	0.039	0.25	"mammary gland morphogenesis"	"biological_process"	" 8"	"54076,110035,54117,47266"
"GO:0048294"	108	43	7	1.61	0.039	0.25	"negative regulation of isotype switching to IgE isotypes"	"biological_process"	"11"	"46984,54076,54117,47266,57593,57630,64546"
"GO:0009628"	592	43	27	1.59	0.04	0.25	"response to abiotic stimulus"	"biological_process"	" 2"	"58006,100957,54076,50904,110035,54117,89811,111479,47266,47686,82931,57944,82936,57581,57593,47353,109640,57630,75399,64546,82671,57288,69125,88633,118220,81327,63600"
"GO:0036119"	36	43	3	1.5	0.04	0.25	"response to platelet-derived growth factor stimulus"	"biological_process"	" 3"	"47266,69125,88633"
"GO:0009814"	36	43	3	1.5	0.04	0.25	"defense response, incompatible interaction"	"biological_process"	" 4"	"47353,57630,63600"
"GO:0051666"	36	43	3	1.5	0.04	0.25	"actin cortical patch localization"	"biological_process"	" 4"	"54117,47266,57630"
"GO:0071625"	36	43	3	1.5	0.04	0.25	"vocalization behavior"	"biological_process"	" 5"	"46984,55044,47266"
"GO:0046718"	36	43	3	1.5	0.04	0.25	"viral entry into host cell"	"biological_process"	" 5"	"54117,47266,57630"
"GO:0045815"	36	43	3	1.5	0.04	0.25	"positive regulation of gene expression, epigenetic"	"biological_process"	" 7"	"100957,47266,57630"
"GO:0090181"	333	43	17	1.61	0.04	0.25	"regulation of cholesterol metabolic process"	"biological_process"	" 7"	"48552,58006,54076,54098,50904,54117,89811,111479,47266,82931,57581,57593,109640,57630,75399,64546,88633"
"GO:0000209"	89	43	6	1.58	0.04	0.25	"protein polyubiquitination"	"biological_process"	"10"	"57055,54117,47266,82931,57593,75399"
"GO:0006559"	36	43	3	1.5	0.04	0.25	"L-phenylalanine catabolic process"	"biological_process"	"10"	"89811,47266,64546"
"GO:0034770"	36	43	3	1.5	0.04	0.25	"histone H4-K20 methylation"	"biological_process"	"11"	"54117,47266,82931"
"GO:0043934"	358	43	18	1.6	0.041	0.25	"sporulation"	"biological_process"	" 3"	"48552,100957,54098,54117,89811,47266,82931,57944,57581,57593,47353,57630,75399,64546,82671,88633,118220,63600"
"GO:0044364"	150	43	9	1.6	0.041	0.25	"disruption of cells of other organism"	"biological_process"	" 4"	"100957,54098,54117,89811,47266,57581,57630,75399,64546"
"GO:1902131"	109	43	7	1.58	0.041	0.25	"(+)-lariciresinol catabolic process"	"biological_process"	" 5"	"57392,48552,54076,54117,47266,47686,88633"
"GO:0045829"	109	43	7	1.58	0.041	0.25	"negative regulation of isotype switching"	"biological_process"	" 6"	"46984,54076,54117,47266,57593,57630,64546"
"GO:0006284"	129	43	8	1.6	0.041	0.25	"base-excision repair"	"biological_process"	" 8"	"57392,57055,89811,47266,57630,64546,57288,69125"
"GO:0046636"	129	43	8	1.6	0.041	0.25	"negative regulation of alpha-beta T cell activation"	"biological_process"	" 9"	"48552,46984,55044,54117,47266,82931,57593,57630"
"GO:0048293"	109	43	7	1.58	0.041	0.25	"regulation of isotype switching to IgE isotypes"	"biological_process"	"10"	"46984,54076,54117,47266,57593,57630,64546"
"GO:0009649"	172	43	10	1.59	0.042	0.25	"entrainment of circadian clock"	"biological_process"	" 3"	"48552,54076,54117,89811,47266,57190,57593,57630,75399,64546"
"GO:0046273"	151	43	9	1.58	0.042	0.26	"lignan catabolic process"	"biological_process"	" 6"	"57392,48552,54076,54117,47266,47686,57630,64546,88633"
"GO:0042552"	71	43	5	1.54	0.042	0.26	"myelination"	"biological_process"	" 9"	"46984,54117,47266,57630,82671"
"GO:0006422"	90	43	6	1.55	0.042	0.26	"aspartyl-tRNA aminoacylation"	"biological_process"	"11"	"100957,47266,57593,69125,88633,118220"
"GO:0001890"	263	43	14	1.59	0.043	0.26	"placenta development"	"biological_process"	" 3"	"54117,89811,47266,82931,82936,57581,57593,47353,57630,75399,64546,82671,118220,63600"
"GO:0001832"	110	43	7	1.56	0.043	0.26	"blastocyst growth"	"biological_process"	" 4"	"100957,89811,47266,82936,57593,82671,69125"
"GO:0042065"	335	43	17	1.58	0.043	0.26	"glial cell growth"	"biological_process"	" 7"	"100957,54117,89811,47266,47686,82931,57944,82936,57593,47353,109640,57630,64546,82671,69125,88633,63600"
"GO:0046470"	217	43	12	1.59	0.043	0.26	"phosphatidylcholine metabolic process"	"biological_process"	" 7"	"100957,54098,54117,89811,47266,82931,57944,57593,47353,57630,64546,63600"
"GO:0032846"	37	43	3	1.44	0.044	0.26	"positive regulation of homeostatic process"	"biological_process"	" 4"	"54117,89811,47266"
"GO:0042254"	152	43	9	1.56	0.044	0.26	"ribosome biogenesis"	"biological_process"	" 4"	"57392,50904,54117,47266,47686,82931,109640,57630,88633"
"GO:0046271"	152	43	9	1.56	0.044	0.26	"phenylpropanoid catabolic process"	"biological_process"	" 5"	"57392,48552,54076,54117,47266,47686,57630,64546,88633"
"GO:0021586"	37	43	3	1.44	0.044	0.26	"pons maturation"	"biological_process"	" 5"	"47266,57593,75399"
"GO:0036245"	37	43	3	1.44	0.044	0.26	"cellular response to menadione"	"biological_process"	" 6"	"54117,47266,57630"
"GO:0002717"	37	43	3	1.44	0.044	0.26	"positive regulation of natural killer cell mediated immunity"	"biological_process"	" 8"	"47266,57581,69125"
"GO:1902222"	37	43	3	1.44	0.044	0.26	"erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process"	"biological_process"	"10"	"89811,47266,64546"
"GO:1902130"	111	43	7	1.53	0.045	0.26	"(+)-lariciresinol metabolic process"	"biological_process"	" 4"	"57392,48552,54076,54117,47266,47686,88633"
"GO:0060992"	91	43	6	1.52	0.045	0.26	"response to fungicide"	"biological_process"	" 4"	"48552,54076,54117,47266,82931,57593"
"GO:0043620"	54	43	4	1.48	0.045	0.26	"regulation of DNA-dependent transcription in response to stress"	"biological_process"	" 5"	"89811,111479,47266,57630"
"GO:0010517"	54	43	4	1.48	0.045	0.26	"regulation of phospholipase activity"	"biological_process"	" 7"	"54076,54117,111479,75399"
"GO:0048012"	54	43	4	1.48	0.045	0.26	"hepatocyte growth factor receptor signaling pathway"	"biological_process"	" 8"	"54076,111479,47266,82931"
"GO:0046697"	242	43	13	1.55	0.046	0.26	"decidualization"	"biological_process"	" 4"	"54117,89811,47266,82931,82936,57581,57593,47353,57630,75399,64546,82671,118220"
"GO:0006351"	464	43	22	1.54	0.046	0.26	"transcription, DNA-dependent"	"biological_process"	" 5"	"109805,48552,58006,100957,54076,50904,110035,54117,89811,111479,47266,82931,57944,57581,57593,47353,161256,75399,57288,69125,88633,118220"
"GO:0006275"	132	43	8	1.53	0.046	0.26	"regulation of DNA replication"	"biological_process"	" 7"	"89811,47266,47686,82936,57593,57630,64546,88633"
"GO:0001893"	243	43	13	1.53	0.047	0.26	"maternal placenta development"	"biological_process"	" 3"	"54117,89811,47266,82931,82936,57581,57593,47353,57630,75399,64546,82671,118220"
"GO:0022613"	175	43	10	1.53	0.047	0.26	"ribonucleoprotein complex biogenesis"	"biological_process"	" 3"	"57392,50904,54117,47266,47686,82931,109640,57630,75399,88633"
"GO:0060142"	220	43	12	1.53	0.047	0.26	"regulation of syncytium formation by plasma membrane fusion"	"biological_process"	" 4"	"54076,54117,89811,47266,82931,57581,57593,57630,75399,82671,69125,118220"
"GO:0030104"	73	43	5	1.47	0.047	0.26	"water homeostasis"	"biological_process"	" 5"	"48552,54117,57630,82671,88633"
"GO:0032660"	73	43	5	1.47	0.047	0.26	"regulation of interleukin-17 production"	"biological_process"	" 5"	"54117,47266,57593,118220,63600"
"GO:0032107"	112	43	7	1.51	0.047	0.26	"regulation of response to nutrient levels"	"biological_process"	" 6"	"54076,54117,47266,82931,57593,64546,88633"
"GO:0003007"	220	43	12	1.53	0.047	0.26	"heart morphogenesis"	"biological_process"	" 7"	"48552,100957,159141,54117,47266,47686,82931,57593,57630,69125,88633,118220"
"GO:0019884"	38	43	3	1.39	0.048	0.26	"antigen processing and presentation of exogenous antigen"	"biological_process"	" 3"	"47266,82931,75399"
"GO:0030534"	38	43	3	1.39	0.048	0.26	"adult behavior"	"biological_process"	" 3"	"54117,47266,88633"
"GO:1901655"	38	43	3	1.39	0.048	0.26	"cellular response to ketone"	"biological_process"	" 5"	"54117,47266,57630"
"GO:0071248"	38	43	3	1.39	0.048	0.26	"cellular response to metal ion"	"biological_process"	" 5"	"100957,54117,47266"
"GO:0045426"	389	43	19	1.52	0.048	0.26	"quinone cofactor biosynthetic process"	"biological_process"	" 5"	"48552,46984,55044,54076,57055,159141,110035,54117,89811,47266,82931,57953,57581,57593,57630,75399,64546,88633,63600"
"GO:0010648"	466	43	22	1.51	0.048	0.26	"negative regulation of cell communication"	"biological_process"	" 5"	"58006,100957,54076,54098,110035,54117,89811,111479,47266,82931,57944,57581,57593,47353,57630,75399,64546,82671,57288,69125,88633,118220"
"GO:0050810"	55	43	4	1.44	0.048	0.26	"regulation of steroid biosynthetic process"	"biological_process"	" 7"	"58006,47266,57593,69125"
"GO:0060603"	38	43	3	1.39	0.048	0.26	"mammary gland duct morphogenesis"	"biological_process"	" 7"	"54076,54117,47266"
"GO:0090030"	38	43	3	1.39	0.048	0.26	"regulation of steroid hormone biosynthetic process"	"biological_process"	" 7"	"47266,57593,69125"
"GO:0002068"	38	43	3	1.39	0.048	0.26	"glandular epithelial cell development"	"biological_process"	" 8"	"100957,47266,57630"
"GO:1902100"	38	43	3	1.39	0.048	0.26	"negative regulation of metaphase/anaphase transition of cell cycle"	"biological_process"	" 8"	"100957,47266,57581"
"GO:0097475"	55	43	4	1.44	0.048	0.26	"motor neuron migration"	"biological_process"	" 9"	"47266,57593,75399,69125"
"GO:0043368"	38	43	3	1.39	0.048	0.26	"positive T cell selection"	"biological_process"	"12"	"82931,57630,75399"
"GO:0034329"	93	43	6	1.47	0.049	0.26	"cell junction assembly"	"biological_process"	" 4"	"57392,46984,57953,57581,57593,57630"
"GO:0018130"	714	43	31	1.47	0.049	0.26	"heterocycle biosynthetic process"	"biological_process"	" 4"	"109805,48552,46984,58006,100957,54076,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57944,57953,57581,57593,47353,109640,57630,161256,75399,64546,82671,57288,69125,88633,118220"
"GO:0046487"	93	43	6	1.47	0.049	0.26	"glyoxylate metabolic process"	"biological_process"	" 4"	"89811,47266,47686,57593,57630,64546"
"GO:0060135"	244	43	13	1.52	0.049	0.26	"maternal process involved in female pregnancy"	"biological_process"	" 4"	"54117,89811,47266,82931,82936,57581,57593,47353,57630,75399,64546,82671,118220"
"GO:0042439"	221	43	12	1.52	0.049	0.26	"ethanolamine-containing compound metabolic process"	"biological_process"	" 5"	"100957,54098,54117,89811,47266,82931,57944,57593,47353,57630,64546,63600"
