"term_id"	"nAnno"	"nGroup"	"nOverlap"	"zscore"	"pvalue"	"adjp"	"term_name"	"term_namespace"	"term_distance"	"members"
"GO:0071705"	502	43	24	1.27	0.077	0.38	"nitrogen compound transport"	"biological_process"	" 4"	"48552,58006,100957,54076,50904,110035,54117,89811,111479,47266,82931,57944,57581,57593,47353,57630,161256,75399,64546,82671,57288,69125,88633,118220"
"GO:0060135"	242	43	13	1.27	0.077	0.38	"maternal process involved in female pregnancy"	"biological_process"	" 4"	"54117,89811,47266,82931,82936,57581,57593,47353,57630,75399,64546,82671,118220"
"GO:0042439"	220	43	12	1.26	0.077	0.38	"ethanolamine-containing compound metabolic process"	"biological_process"	" 5"	"100957,54098,54117,89811,47266,82931,57944,57593,47353,57630,64546,63600"
"GO:0030522"	77	43	5	1.18	0.078	0.39	"intracellular receptor signaling pathway"	"biological_process"	" 5"	"54076,49594,54117,82931,57593"
"GO:0046129"	96	43	6	1.2	0.078	0.39	"purine ribonucleoside biosynthetic process"	"biological_process"	" 9"	"48552,46984,54076,57630,64546,88633"
"GO:0007189"	77	43	5	1.18	0.078	0.39	"adenylate cyclase-activating G-protein coupled receptor signaling pathway"	"biological_process"	" 9"	"47266,57593,69125,88633,118220"
"GO:0001666"	243	43	13	1.25	0.079	0.39	"response to hypoxia"	"biological_process"	" 3"	"100957,54117,89811,47266,47686,82936,57593,47353,109640,57630,82671,69125,88633"
"GO:0007565"	243	43	13	1.25	0.079	0.39	"female pregnancy"	"biological_process"	" 3"	"54117,89811,47266,82931,82936,57581,57593,47353,57630,75399,64546,82671,118220"
"GO:0010228"	199	43	11	1.24	0.079	0.39	"vegetative to reproductive phase transition of meristem"	"biological_process"	" 4"	"58006,89811,47266,82931,57944,57593,161256,75399,57288,69125,118220"
"GO:0051349"	59	43	4	1.14	0.079	0.39	"positive regulation of lyase activity"	"biological_process"	" 6"	"54076,47266,82931,109640"
"GO:0050868"	136	43	8	1.22	0.079	0.39	"negative regulation of T cell activation"	"biological_process"	" 8"	"48552,46984,55044,54117,47266,82931,57593,57630"
"GO:0036293"	244	43	13	1.23	0.081	0.39	"response to decreased oxygen levels"	"biological_process"	" 4"	"100957,54117,89811,47266,47686,82936,57593,47353,109640,57630,82671,69125,88633"
"GO:0021718"	42	43	3	1.07	0.081	0.39	"superior olivary nucleus development"	"biological_process"	" 4"	"47266,57593,75399"
"GO:0050690"	42	43	3	1.07	0.081	0.39	"regulation of defense response to virus by virus"	"biological_process"	" 7"	"54076,54117,47266"
"GO:0032291"	42	43	3	1.07	0.081	0.39	"axon ensheathment in central nervous system"	"biological_process"	" 9"	"47266,57630,82671"
"GO:0042684"	42	43	3	1.07	0.081	0.39	"cardioblast cell fate commitment"	"biological_process"	"10"	"47266,57944,57593"
"GO:0050896"	1023	43	42	0.94	0.082	0.39	"response to stimulus"	"biological_process"	" 1"	"57392,109805,48552,46984,55044,58006,100957,54076,49594,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,89890,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,57288,69125,88633,118220,81327,63600"
"GO:0003133"	78	43	5	1.15	0.082	0.39	"endodermal-mesodermal cell signaling"	"biological_process"	" 5"	"89811,47266,57593,57630,64546"
"GO:0045987"	97	43	6	1.17	0.082	0.39	"positive regulation of smooth muscle contraction"	"biological_process"	" 8"	"46984,55044,89811,47266,57953,57630"
"GO:0009136"	78	43	5	1.15	0.082	0.39	"purine nucleoside diphosphate biosynthetic process"	"biological_process"	" 9"	"54076,54117,47266,82931,57593"
"GO:0003289"	78	43	5	1.15	0.082	0.39	"atrial septum primum morphogenesis"	"biological_process"	"12"	"48552,159141,47266,47686,88633"
"GO:0002209"	60	43	4	1.1	0.084	0.4	"behavioral defense response"	"biological_process"	" 3"	"54117,47266,109640,63600"
"GO:0071692"	60	43	4	1.1	0.084	0.4	"protein localization to extracellular region"	"biological_process"	" 4"	"55044,54117,47266,57630"
"GO:0043063"	60	43	4	1.1	0.084	0.4	"intercellular bridge organization"	"biological_process"	" 4"	"54076,54117,47266,57630"
"GO:0006351"	456	43	22	1.23	0.084	0.4	"transcription, DNA-dependent"	"biological_process"	" 5"	"109805,48552,58006,100957,54076,50904,110035,54117,89811,111479,47266,82931,57944,57581,57593,47353,161256,75399,57288,69125,88633,118220"
"GO:0010648"	456	43	22	1.23	0.084	0.4	"negative regulation of cell communication"	"biological_process"	" 5"	"58006,100957,54076,54098,110035,54117,89811,111479,47266,82931,57944,57581,57593,47353,57630,75399,64546,82671,57288,69125,88633,118220"
"GO:0052561"	60	43	4	1.1	0.084	0.4	"negative regulation by organism of immune response of other organism involved in symbiotic interacti"	"biological_process"	" 6"	"54076,54117,47266,82931"
"GO:0060143"	180	43	10	1.19	0.085	0.4	"positive regulation of syncytium formation by plasma membrane fusion"	"biological_process"	" 5"	"54117,89811,47266,82931,57581,57593,57630,75399,82671,118220"
"GO:0045426"	384	43	19	1.22	0.085	0.4	"quinone cofactor biosynthetic process"	"biological_process"	" 5"	"48552,46984,55044,54076,57055,159141,110035,54117,89811,47266,82931,57953,57581,57593,57630,75399,64546,88633,63600"
"GO:0046999"	202	43	11	1.19	0.086	0.4	"regulation of conjugation"	"biological_process"	" 4"	"89811,47266,47686,82931,57944,82936,57593,47353,57630,64546,88633"
"GO:0002637"	202	43	11	1.19	0.086	0.4	"regulation of immunoglobulin production"	"biological_process"	" 6"	"57392,46984,58006,54076,54117,47266,57593,57630,64546,57288,88633"
"GO:0042098"	43	43	3	1.03	0.086	0.4	"T cell proliferation"	"biological_process"	" 7"	"54117,47266,57630"
"GO:0018205"	118	43	7	1.16	0.086	0.4	"peptidyl-lysine modification"	"biological_process"	" 8"	"48552,54098,54117,47266,82931,57593,57630"
"GO:0072075"	79	43	5	1.11	0.086	0.4	"metanephric mesenchyme development"	"biological_process"	" 9"	"54117,47266,82931,57593,69125"
"GO:0034968"	79	43	5	1.11	0.086	0.4	"histone lysine methylation"	"biological_process"	"10"	"54117,47266,82931,57630,88633"
"GO:0008283"	433	43	21	1.21	0.087	0.4	"cell proliferation"	"biological_process"	" 2"	"57392,100957,159141,54117,89811,47266,47686,57944,82936,57581,57593,47353,109640,57630,75399,64546,82671,57288,69125,88633,118220"
"GO:0007281"	385	43	19	1.21	0.087	0.4	"germ cell development"	"biological_process"	" 4"	"57392,48552,100957,54076,54098,54117,89811,47266,47686,82931,57546,57593,57630,75399,64546,82671,88633,118220,63600"
"GO:0010463"	247	43	13	1.18	0.089	0.41	"mesenchymal cell proliferation"	"biological_process"	" 4"	"100957,54117,89811,47266,47686,82936,57593,47353,109640,57630,82671,69125,88633"
"GO:0050746"	203	43	11	1.17	0.089	0.41	"regulation of lipoprotein metabolic process"	"biological_process"	" 5"	"48552,54117,89811,47266,47686,57581,57593,57630,75399,64546,88633"
"GO:0051216"	61	43	4	1.06	0.089	0.41	"cartilage development"	"biological_process"	" 5"	"54117,64546,69125,88633"
"GO:0006081"	140	43	8	1.13	0.091	0.41	"cellular aldehyde metabolic process"	"biological_process"	" 3"	"54076,89811,47266,47686,57593,57630,64546,88633"
"GO:0003284"	80	43	5	1.08	0.091	0.41	"septum primum development"	"biological_process"	"11"	"48552,159141,47266,47686,88633"
"GO:0031018"	44	43	3	0.987	0.092	0.41	"endocrine pancreas development"	"biological_process"	" 3"	"100957,47266,69125"
"GO:0016063"	44	43	3	0.987	0.092	0.41	"rhodopsin biosynthetic process"	"biological_process"	" 4"	"100957,82931,57593"
"GO:0060066"	44	43	3	0.987	0.092	0.41	"oviduct development"	"biological_process"	" 5"	"54117,47266,118220"
"GO:2000142"	44	43	3	0.987	0.092	0.41	"regulation of DNA-dependent transcription, initiation"	"biological_process"	" 5"	"47266,57593,57630"
"GO:0033277"	44	43	3	0.987	0.092	0.41	"abortive mitotic cell cycle"	"biological_process"	" 5"	"54076,57593,69125"
"GO:0060911"	44	43	3	0.987	0.092	0.41	"cardiac cell fate commitment"	"biological_process"	" 6"	"47266,57944,57593"
"GO:0034165"	44	43	3	0.987	0.092	0.41	"positive regulation of toll-like receptor 9 signaling pathway"	"biological_process"	" 8"	"48552,89811,47266"
"GO:0060292"	340	43	17	1.17	0.092	0.41	"long term synaptic depression"	"biological_process"	" 9"	"58006,100957,54076,110035,54117,89811,47266,82931,57944,57581,57593,47353,75399,57288,69125,88633,118220"
"GO:0006754"	44	43	3	0.987	0.092	0.41	"ATP biosynthetic process"	"biological_process"	"10"	"48552,54076,64546"
"GO:0060260"	44	43	3	0.987	0.092	0.41	"regulation of transcription initiation from RNA polymerase II promoter"	"biological_process"	"10"	"47266,57593,57630"
"GO:0014003"	44	43	3	0.987	0.092	0.41	"oligodendrocyte development"	"biological_process"	"10"	"47266,57630,82671"
"GO:0070534"	44	43	3	0.987	0.092	0.41	"protein K63-linked ubiquitination"	"biological_process"	"11"	"57055,54117,57593"
"GO:1901502"	120	43	7	1.11	0.093	0.41	"ether catabolic process"	"biological_process"	" 4"	"57392,48552,54076,54117,47266,47686,88633"
"GO:2001242"	120	43	7	1.11	0.093	0.41	"regulation of intrinsic apoptotic signaling pathway"	"biological_process"	" 8"	"54076,54117,111479,47266,82931,57593,57630"
"GO:0006400"	62	43	4	1.03	0.094	0.41	"tRNA modification"	"biological_process"	" 8"	"48552,47266,82931,57630"
"GO:0052294"	62	43	4	1.03	0.094	0.41	"modulation by organism of cell-mediated immune response of other organism involved in symbiotic inte"	"biological_process"	" 8"	"47266,82931,57593,57630"
"GO:0050688"	141	43	8	1.11	0.095	0.42	"regulation of defense response to virus"	"biological_process"	" 4"	"58006,54076,54117,89811,47266,57593,69125,118220"
"GO:0050678"	205	43	11	1.14	0.095	0.42	"regulation of epithelial cell proliferation"	"biological_process"	" 5"	"100957,54117,89811,47266,82931,57581,57593,75399,82671,88633,118220"
"GO:0009152"	81	43	5	1.05	0.095	0.42	"purine ribonucleotide biosynthetic process"	"biological_process"	"10"	"48552,46984,54076,64546,88633"
"GO:0070482"	250	43	13	1.13	0.096	0.42	"response to oxygen levels"	"biological_process"	" 3"	"100957,54117,89811,47266,47686,82936,57593,47353,109640,57630,82671,69125,88633"
"GO:0034308"	121	43	7	1.08	0.097	0.42	"primary alcohol metabolic process"	"biological_process"	" 5"	"57392,48552,54076,54117,47266,47686,88633"
"GO:0009063"	438	43	21	1.14	0.097	0.42	"cellular amino acid catabolic process"	"biological_process"	" 5"	"46984,55044,100957,54076,57055,110035,54117,89811,47266,82931,57546,57953,57581,57593,47353,57630,75399,64546,82671,88633,118220"
"GO:0010506"	101	43	6	1.06	0.097	0.42	"regulation of autophagy"	"biological_process"	" 6"	"54076,54117,47266,82931,57593,64546"
"GO:0070142"	101	43	6	1.06	0.097	0.42	"synaptic vesicle budding"	"biological_process"	" 6"	"46984,55044,89811,47266,57953,57630"
"GO:0090092"	101	43	6	1.06	0.097	0.42	"regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"	"biological_process"	" 6"	"54098,57055,54117,89811,47266,57630"
"GO:0046474"	228	43	12	1.12	0.097	0.42	"glycerophospholipid biosynthetic process"	"biological_process"	" 7"	"100957,54098,54117,89811,47266,82931,57944,57593,47353,57630,64546,63600"
"GO:0019566"	101	43	6	1.06	0.097	0.42	"arabinose metabolic process"	"biological_process"	" 7"	"47266,57944,57593,75399,69125,118220"
"GO:0008366"	121	43	7	1.08	0.097	0.42	"axon ensheathment"	"biological_process"	" 8"	"46984,54117,47266,47353,57630,82671,118220"
"GO:0042345"	163	43	9	1.1	0.098	0.42	"regulation of NF-kappaB import into nucleus"	"biological_process"	" 8"	"48552,46984,55044,54117,47266,82931,57593,57630,75399"
"GO:0071548"	82	43	5	1.03	0.099	0.43	"response to dexamethasone stimulus"	"biological_process"	" 5"	"46984,55044,89811,47266,57630"
"GO:0008209"	63	43	4	0.996	0.099	0.43	"androgen metabolic process"	"biological_process"	" 5"	"47266,57593,57630,64546"
"GO:0072329"	439	43	21	1.13	0.099	0.43	"monocarboxylic acid catabolic process"	"biological_process"	" 8"	"48552,46984,100957,54076,54117,89811,47266,47686,82931,57944,82936,57593,47353,109640,57630,75399,64546,82671,69125,88633,63600"
"GO:0016571"	82	43	5	1.03	0.099	0.43	"histone methylation"	"biological_process"	" 9"	"54117,47266,82931,57630,88633"
"GO:0072104"	64	43	4	0.962	0.1	0.43	"glomerular capillary formation"	"biological_process"	" 3"	"54076,54117,47266,57630"
"GO:0050808"	229	43	12	1.11	0.1	0.43	"synapse organization"	"biological_process"	" 3"	"54117,89811,111479,47266,82931,57581,57593,57630,161256,75399,82671,63600"
"GO:0021548"	46	43	3	0.905	0.1	0.43	"pons development"	"biological_process"	" 3"	"47266,57593,75399"
"GO:0018130"	696	43	31	1.09	0.1	0.43	"heterocycle biosynthetic process"	"biological_process"	" 4"	"109805,48552,46984,58006,100957,54076,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57944,57953,57581,57593,47353,109640,57630,161256,75399,64546,82671,57288,69125,88633,118220"
"GO:0042375"	391	43	19	1.13	0.1	0.43	"quinone cofactor metabolic process"	"biological_process"	" 4"	"48552,46984,55044,54076,57055,159141,110035,54117,89811,47266,82931,57953,57581,57593,57630,75399,64546,88633,63600"
"GO:1901490"	64	43	4	0.962	0.1	0.43	"regulation of lymphangiogenesis"	"biological_process"	" 5"	"54117,47266,82931,57630"
"GO:0071711"	164	43	9	1.08	0.1	0.43	"basement membrane organization"	"biological_process"	" 5"	"50904,54117,89811,47266,82931,57593,57630,75399,82671"
"GO:0046885"	46	43	3	0.905	0.1	0.43	"regulation of hormone biosynthetic process"	"biological_process"	" 5"	"47266,57593,69125"
"GO:0019218"	368	43	18	1.11	0.1	0.43	"regulation of steroid metabolic process"	"biological_process"	" 6"	"48552,58006,54076,54098,50904,54117,89811,111479,47266,82931,57581,57593,109640,57630,75399,64546,69125,88633"
"GO:0060191"	122	43	7	1.06	0.1	0.43	"regulation of lipase activity"	"biological_process"	" 6"	"54076,54117,89811,111479,57581,57630,75399"
"GO:0006862"	164	43	9	1.08	0.1	0.43	"nucleotide transport"	"biological_process"	" 6"	"48552,100957,54117,89811,82931,57630,161256,75399,64546"
"GO:0043277"	123	43	7	1.04	0.1	0.43	"apoptotic cell clearance"	"biological_process"	" 7"	"54117,89811,47266,82931,57593,57630,75399"
"GO:0006285"	122	43	7	1.06	0.1	0.43	"base-excision repair, AP site formation"	"biological_process"	" 8"	"57392,57055,89811,47266,57630,64546,57288"
"GO:0009206"	46	43	3	0.905	0.1	0.43	"purine ribonucleoside triphosphate biosynthetic process"	"biological_process"	"10"	"48552,54076,64546"
"GO:0043092"	208	43	11	1.08	0.1	0.43	"L-amino acid import"	"biological_process"	"11"	"50904,54117,89811,47266,82931,57581,57593,57630,75399,82671,118220"
"GO:0051938"	207	43	11	1.1	0.1	0.43	"L-glutamate import"	"biological_process"	"12"	"50904,54117,89811,47266,82931,57581,57593,57630,75399,82671,118220"
"GO:0019882"	145	43	8	1.02	0.11	0.44	"antigen processing and presentation"	"biological_process"	" 2"	"54117,47266,47686,82931,57593,57630,75399,64546"
"GO:0065009"	621	43	28	1.05	0.11	0.44	"regulation of molecular function"	"biological_process"	" 2"	"109805,46984,55044,100957,54076,54098,57055,110035,54117,89811,111479,47266,47686,82931,57944,57953,57581,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220"
"GO:0042546"	188	43	10	1.04	0.11	0.44	"cell wall biogenesis"	"biological_process"	" 3"	"100957,54076,54117,89811,47266,82931,57593,75399,82671,69125"
"GO:0031668"	276	43	14	1.09	0.11	0.43	"cellular response to extracellular stimulus"	"biological_process"	" 4"	"48552,54076,54117,89811,47266,47686,82931,57944,57593,47353,57630,75399,64546,63600"
"GO:0006066"	395	43	19	1.07	0.11	0.44	"alcohol metabolic process"	"biological_process"	" 4"	"57392,48552,100957,54076,54098,159141,54117,89811,47266,47686,82931,57944,57593,47353,57630,75399,64546,88633,63600"
"GO:0008654"	234	43	12	1.02	0.11	0.45	"phospholipid biosynthetic process"	"biological_process"	" 4"	"100957,54098,54117,89811,47266,82931,57944,57593,47353,57630,64546,63600"
"GO:0010038"	277	43	14	1.07	0.11	0.44	"response to metal ion"	"biological_process"	" 4"	"48552,100957,54117,89811,47266,47686,82931,57953,57581,57593,57630,64546,69125,88633"
"GO:0016445"	65	43	4	0.929	0.11	0.44	"somatic diversification of immunoglobulins"	"biological_process"	" 4"	"54076,54117,47266,57630"
"GO:0044271"	697	43	31	1.08	0.11	0.43	"cellular nitrogen compound biosynthetic process"	"biological_process"	" 4"	"109805,48552,46984,58006,100957,54076,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57944,57953,57581,57593,47353,109640,57630,161256,75399,64546,82671,57288,69125,88633,118220"
"GO:0045017"	231	43	12	1.07	0.11	0.44	"glycerolipid biosynthetic process"	"biological_process"	" 4"	"100957,54098,54117,89811,47266,82931,57944,57593,47353,57630,64546,63600"
"GO:0051031"	47	43	3	0.866	0.11	0.44	"tRNA transport"	"biological_process"	" 5"	"54117,47266,82931"
"GO:0051970"	346	43	17	1.09	0.11	0.44	"negative regulation of transmission of nerve impulse"	"biological_process"	" 5"	"58006,100957,54076,110035,54117,89811,47266,82931,57944,57581,57593,47353,75399,57288,69125,88633,118220"
"GO:0031645"	348	43	17	1.06	0.11	0.44	"negative regulation of neurological system process"	"biological_process"	" 5"	"58006,100957,54076,110035,54117,89811,47266,82931,57944,57581,57593,47353,75399,57288,69125,88633,118220"
"GO:0042255"	85	43	5	0.94	0.11	0.45	"ribosome assembly"	"biological_process"	" 5"	"57392,54117,47266,47686,109640"
"GO:0042441"	125	43	7	0.992	0.11	0.44	"eye pigment metabolic process"	"biological_process"	" 5"	"100957,54117,47266,82931,57593,109640,57630"
"GO:0045834"	346	43	17	1.09	0.11	0.44	"positive regulation of lipid metabolic process"	"biological_process"	" 5"	"48552,54076,54098,50904,54117,89811,111479,47266,47686,82931,57581,57593,109640,57630,75399,64546,88633"
"GO:0006775"	418	43	20	1.09	0.11	0.44	"fat-soluble vitamin metabolic process"	"biological_process"	" 5"	"46984,100957,54076,54117,89811,47266,47686,82931,57944,82936,57593,47353,109640,57630,75399,64546,82671,69125,88633,63600"
"GO:0009896"	125	43	7	0.992	0.11	0.44	"positive regulation of catabolic process"	"biological_process"	" 5"	"58006,54076,54117,89811,47266,82931,57593"
"GO:0051053"	124	43	7	1.01	0.11	0.44	"negative regulation of DNA metabolic process"	"biological_process"	" 6"	"46984,54076,54117,47266,57593,57630,64546"
"GO:0051715"	85	43	5	0.94	0.11	0.45	"cytolysis in other organism"	"biological_process"	" 6"	"54098,54117,89811,57630,64546"
"GO:0042363"	397	43	19	1.05	0.11	0.45	"fat-soluble vitamin catabolic process"	"biological_process"	" 6"	"46984,100957,54076,54117,89811,47266,47686,82931,57944,82936,57593,47353,109640,57630,64546,82671,69125,88633,63600"
"GO:0046135"	47	43	3	0.866	0.11	0.44	"pyrimidine nucleoside catabolic process"	"biological_process"	" 6"	"47266,47353,75399"
"GO:0043117"	47	43	3	0.866	0.11	0.44	"positive regulation of vascular permeability"	"biological_process"	" 7"	"57593,57630,64546"
"GO:0051384"	85	43	5	0.94	0.11	0.45	"response to glucocorticoid stimulus"	"biological_process"	" 7"	"46984,55044,89811,47266,57630"
"GO:0060831"	104	43	6	0.988	0.11	0.44	"smoothened signaling pathway involved in dorsal/ventral neural tube patterning"	"biological_process"	" 7"	"54098,54117,89811,82931,57630,64546"
"GO:0034653"	397	43	19	1.05	0.11	0.45	"retinoic acid catabolic process"	"biological_process"	" 7"	"46984,100957,54076,54117,89811,47266,47686,82931,57944,82936,57593,47353,109640,57630,64546,82671,69125,88633,63600"
"GO:0072074"	84	43	5	0.968	0.11	0.44	"kidney mesenchyme development"	"biological_process"	" 7"	"54117,47266,82931,57593,69125"
"GO:0007613"	277	43	14	1.07	0.11	0.44	"memory"	"biological_process"	" 7"	"58006,100957,54076,54117,89811,47266,82931,57944,57593,75399,57288,69125,88633,118220"
"GO:0008215"	47	43	3	0.866	0.11	0.44	"spermine metabolic process"	"biological_process"	" 8"	"57593,57630,64546"
"GO:0010518"	47	43	3	0.866	0.11	0.44	"positive regulation of phospholipase activity"	"biological_process"	" 8"	"54076,111479,75399"
"GO:0050805"	346	43	17	1.09	0.11	0.44	"negative regulation of synaptic transmission"	"biological_process"	" 8"	"58006,100957,54076,110035,54117,89811,47266,82931,57944,57581,57593,47353,75399,57288,69125,88633,118220"
"GO:0038089"	84	43	5	0.968	0.11	0.44	"positive regulation of cell migration by vascular endothelial growth factor signaling pathway"	"biological_process"	" 8"	"89811,47266,57593,75399,69125"
"GO:0030174"	103	43	6	1.01	0.11	0.43	"regulation of DNA-dependent DNA replication initiation"	"biological_process"	" 9"	"89811,47266,47686,57593,57630,64546"
"GO:0043090"	210	43	11	1.05	0.11	0.44	"amino acid import"	"biological_process"	"10"	"50904,54117,89811,47266,82931,57581,57593,57630,75399,82671,118220"
"GO:0002440"	87	43	5	0.885	0.12	0.46	"production of molecular mediator of immune response"	"biological_process"	" 2"	"54076,54117,47266,57593,57630"
"GO:0006450"	67	43	4	0.865	0.12	0.45	"regulation of translational fidelity"	"biological_process"	" 3"	"54076,54117,57593,118220"
"GO:0071695"	67	43	4	0.865	0.12	0.45	"anatomical structure maturation"	"biological_process"	" 3"	"47266,57593,75399,88633"
"GO:0042752"	214	43	11	0.978	0.12	0.46	"regulation of circadian rhythm"	"biological_process"	" 3"	"48552,54076,54117,89811,47266,82931,57190,57593,57630,75399,64546"
"GO:0043474"	128	43	7	0.924	0.12	0.46	"pigment metabolic process involved in pigmentation"	"biological_process"	" 3"	"100957,54117,47266,82931,57593,109640,57630"
"GO:0046148"	148	43	8	0.962	0.12	0.45	"pigment biosynthetic process"	"biological_process"	" 3"	"100957,54117,89811,47266,82931,57593,109640,57630"
"GO:0031016"	48	43	3	0.827	0.12	0.45	"pancreas development"	"biological_process"	" 3"	"100957,47266,69125"
"GO:0097485"	352	43	17	1	0.12	0.46	"neuron projection guidance"	"biological_process"	" 4"	"100957,54117,89811,47266,47686,82931,57944,82936,57593,47353,109640,57630,64546,82671,69125,88633,63600"
"GO:1901654"	107	43	6	0.913	0.12	0.46	"response to ketone"	"biological_process"	" 4"	"46984,55044,54117,89811,47266,57630"
"GO:0009111"	398	43	19	1.03	0.12	0.45	"vitamin catabolic process"	"biological_process"	" 4"	"46984,100957,54076,54117,89811,47266,47686,82931,57944,82936,57593,47353,109640,57630,64546,82671,69125,88633,63600"
"GO:0042558"	149	43	8	0.941	0.12	0.46	"pteridine-containing compound metabolic process"	"biological_process"	" 4"	"46984,54076,54117,47266,57593,57630,64546,69125"
"GO:0043324"	126	43	7	0.969	0.12	0.45	"pigment metabolic process involved in developmental pigmentation"	"biological_process"	" 4"	"100957,54117,47266,82931,57593,109640,57630"
"GO:0044057"	572	43	26	1.02	0.12	0.45	"regulation of system process"	"biological_process"	" 4"	"48552,46984,55044,58006,100957,54076,110035,54117,89811,111479,47266,47686,82931,57944,57953,57581,57593,47353,57630,75399,64546,82671,57288,69125,88633,118220"
"GO:0045216"	126	43	7	0.969	0.12	0.45	"cell-cell junction organization"	"biological_process"	" 4"	"46984,100957,47266,57953,57581,57593,57630"
"GO:0048069"	128	43	7	0.924	0.12	0.46	"eye pigmentation"	"biological_process"	" 4"	"100957,54117,47266,82931,57593,109640,57630"
"GO:0032091"	49	43	3	0.789	0.12	0.46	"negative regulation of protein binding"	"biological_process"	" 5"	"89811,47266,47686"
"GO:0034654"	650	43	29	1.01	0.12	0.45	"nucleobase-containing compound biosynthetic process"	"biological_process"	" 5"	"109805,48552,46984,58006,100957,54076,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57944,57953,57581,57593,47353,57630,161256,75399,64546,57288,69125,88633,118220"
"GO:0045191"	190	43	10	1	0.12	0.45	"regulation of isotype switching"	"biological_process"	" 5"	"57392,46984,54076,54117,47266,57593,57630,64546,57288,88633"
"GO:0045823"	66	43	4	0.897	0.12	0.45	"positive regulation of heart contraction"	"biological_process"	" 5"	"100957,54117,47266,57581"
"GO:0006900"	147	43	8	0.983	0.12	0.45	"membrane budding"	"biological_process"	" 5"	"46984,55044,54117,89811,47266,57953,57630,75399"
"GO:0002064"	281	43	14	1.01	0.12	0.45	"epithelial cell development"	"biological_process"	" 6"	"48552,100957,54076,50904,54117,89811,47266,82931,57581,57593,57630,161256,75399,69125"
"GO:0002922"	67	43	4	0.865	0.12	0.45	"positive regulation of humoral immune response"	"biological_process"	" 6"	"46984,54098,89811,82931"
"GO:0006479"	147	43	8	0.983	0.12	0.45	"protein methylation"	"biological_process"	" 6"	"54098,54117,47266,82931,57630,82671,88633,118220"
"GO:0006576"	305	43	15	0.999	0.12	0.46	"cellular biogenic amine metabolic process"	"biological_process"	" 6"	"100957,54098,54117,89811,47266,82931,57944,57581,57593,47353,109640,57630,64546,88633,63600"
"GO:1900028"	49	43	3	0.789	0.12	0.46	"negative regulation of ruffle assembly"	"biological_process"	" 6"	"54117,47266,57630"
"GO:0046154"	49	43	3	0.789	0.12	0.46	"rhodopsin metabolic process"	"biological_process"	" 6"	"100957,82931,57593"
"GO:0045940"	329	43	16	0.993	0.12	0.46	"positive regulation of steroid metabolic process"	"biological_process"	" 7"	"48552,54076,54098,50904,54117,89811,111479,47266,82931,57581,57593,109640,57630,75399,64546,88633"
"GO:0060193"	48	43	3	0.827	0.12	0.45	"positive regulation of lipase activity"	"biological_process"	" 7"	"54076,111479,75399"
"GO:0034163"	49	43	3	0.789	0.12	0.46	"regulation of toll-like receptor 9 signaling pathway"	"biological_process"	" 7"	"48552,89811,47266"
"GO:0006448"	107	43	6	0.913	0.12	0.46	"regulation of translational elongation"	"biological_process"	" 8"	"54076,54117,82931,57581,57593,118220"
"GO:0016103"	400	43	19	1	0.12	0.46	"diterpenoid catabolic process"	"biological_process"	" 8"	"46984,100957,54076,54117,89811,47266,47686,82931,57944,82936,57593,47353,109640,57630,64546,82671,69125,88633,63600"
"GO:1901213"	304	43	15	1.01	0.12	0.45	"regulation of transcription from RNA polymerase II promoter involved in heart development"	"biological_process"	" 8"	"48552,54076,54098,50904,54117,89811,111479,47266,82931,57581,57593,109640,57630,75399,88633"
"GO:0090205"	327	43	16	1.02	0.12	0.45	"positive regulation of cholesterol metabolic process"	"biological_process"	" 8"	"48552,54076,54098,50904,54117,89811,111479,47266,82931,57581,57593,109640,57630,75399,64546,88633"
"GO:0003338"	106	43	6	0.938	0.12	0.45	"metanephros morphogenesis"	"biological_process"	" 9"	"111479,47266,57593,57630,75399,82671"
"GO:0016567"	106	43	6	0.938	0.12	0.45	"protein ubiquitination"	"biological_process"	" 9"	"57055,54117,47266,82931,57593,75399"
"GO:0030890"	49	43	3	0.789	0.12	0.46	"positive regulation of B cell proliferation"	"biological_process"	" 9"	"89811,57581,57630"
"GO:0072273"	106	43	6	0.938	0.12	0.45	"metanephric nephron morphogenesis"	"biological_process"	"10"	"111479,47266,57593,57630,75399,82671"
"GO:0033522"	49	43	3	0.789	0.12	0.46	"histone H2A ubiquitination"	"biological_process"	"11"	"57055,54117,57593"
"GO:0007411"	352	43	17	1	0.12	0.46	"axon guidance"	"biological_process"	"13"	"100957,54117,89811,47266,47686,82931,57944,82936,57593,47353,109640,57630,64546,82671,69125,88633,63600"
"GO:0033563"	351	43	17	1.02	0.12	0.45	"dorsal/ventral axon guidance"	"biological_process"	"14"	"100957,54117,89811,47266,47686,82931,57944,82936,57593,47353,109640,57630,64546,82671,69125,88633,63600"
"GO:0042386"	50	43	3	0.752	0.13	0.47	"hemocyte differentiation"	"biological_process"	" 2"	"82671,88633,118220"
